,user_id,a,v,t,z,a_sd,v_sd,t_sd,z_sd
10206,s9n3_usuario3,3.2919778591927336,0.3356441935805418,0.35297961903973657,0.41944546012265416,0.1578822453636154,0.07621518947629397,0.0731416830800064,0.031233207234852556
10207,s9n3_usuario2,4.096464286483887,-0.17607007295583896,0.49907934476804167,0.6373402380658896,0.18831952026395066,0.06439721590934908,0.09548661418991664,0.0335661354828816
10208,s9n3_usuario9,4.0489936062527025,-0.27798264699397607,0.26513861792664445,0.40234265786547296,0.19863059087943155,0.06490781206320771,0.08004924280563953,0.034721774141361746
10209,s9n3_usuario11,3.971318619864059,-0.2482829692647754,0.3786111003180081,0.36166800757254125,0.20472017234273174,0.06993249641849865,0.06847618538035215,0.03503810139601191
10210,s9n3_usuario16,2.4273841743841986,-0.3507337169246771,0.2655708377908516,0.44929233752884157,0.11649405798808542,0.10359232465280492,0.0388610610160198,0.03274608094531978
10211,s9n3_usuario15,2.219351983620151,-0.9385757672348364,0.31648448566212767,0.5826546389178946,0.12497553719096695,0.12135725320552151,0.03771862308782046,0.0317151031014743
10212,s9n3_usuario18,3.2112456690461575,-0.582491883696969,0.29547985621223566,0.36116841187377025,0.2167501646977852,0.10548219661616194,0.051492137544412744,0.0432794053380084
10213,s9n3_usuario1,5.420260978499932,-0.3897303938901981,0.3043904803590619,0.546016693972045,0.2636410241336684,0.05312277473231509,0.11408142009983259,0.03531137999814882
10214,s9n3_usuario17,3.748057285365859,0.5197920100701334,0.7885346063747253,0.6397367911279386,0.25392191268925507,0.08908551900677078,0.05159591863519398,0.03807577027993376
10215,s9n3_usuario5,3.408054376475007,-0.13867058458702836,0.13512610112085321,0.4562662235488247,0.13590683425546396,0.06536687039558747,0.047466465448924605,0.030114306880655205
10216,s9n3_usuario13,2.033502539758741,-0.04163761070587974,0.45535211471418224,0.6902254601122497,0.08621328031721893,0.11718983561811909,0.019503027184443487,0.027979605310097046
10217,s9n3_usuario10,3.5320036375218513,-0.15161674455403285,0.3363501548825803,0.7800631120305231,0.159502404876736,0.07216367082593732,0.034327923610134654,0.022582921068032762
12000,s10n5_usuario5,3.6029043045943703,-0.11114138040912855,0.054954305800010046,0.41948916994049873,0.12181879953729875,0.05690952046532823,0.023726783516612518,0.026755905956283
12001,s10n5_usuario6,2.798126501831036,-0.23803124434324782,0.255829803431486,0.5149876355454686,0.12508595237288636,0.08227899698979524,0.056970321176897945,0.03097178373231986
12002,s10n5_usuario8,1.760962694630166,0.46005870539326565,0.3698889033675647,0.49451215606251264,0.08895339791023528,0.1380291281048787,0.02493719201793881,0.032397382444205834
12003,s10n5_usuario2,3.0528733386895173,-0.09489811431785537,0.5831821831808726,0.42861641505138565,0.1433421372093963,0.08410192513820337,0.05836009675998964,0.036608824316908956
12004,s10n5_usuario4,3.5452224610432066,0.7513333387201412,0.2200612253769782,0.6049595031529286,0.2930805237393151,0.1065046848609936,0.05982066409977472,0.04747453765795149
12005,s10n5_usuario3,2.8944627351174317,0.8282543212677406,0.4872476262205585,0.7252922656243739,0.27966061788089625,0.13987512136480673,0.027391714256384928,0.039698455685709955
12006,s10n5_usuario7,1.922150333231209,-0.19592534837983236,0.32728961698554143,0.37607209735964464,0.09201650548816895,0.13057271187520103,0.022257366872162704,0.03343901084655328
12007,s10n5_usuario1,3.919173803464584,-0.29409103409403736,0.1344219593980544,0.3592981980836976,0.18983344575167915,0.06617976183996982,0.043588676929940985,0.029221682381694175
